FID,Id,X,y,longitud,latitud
843,0,621045.0000000,9773790.0000000,-79.9115982,-2.0462101
844,0,621046.0000000,9773790.0000000,-79.9115982,-2.0462101
845,0,621047.0000000,9773790.0000000,-79.9115982,-2.0462101
846,0,621048.0000000,9773790.0000000,-79.9114990,-2.0462101
847,0,621049.0000000,9773790.0000000,-79.9114990,-2.0462101
848,0,621050.0000000,9773790.0000000,-79.9114990,-2.0462101
849,0,621016.0000000,9773790.0000000,-79.9117966,-2.0462000
850,0,621017.0000000,9773790.0000000,-79.9117966,-2.0462000
851,0,621018.0000000,9773790.0000000,-79.9117966,-2.0462000
852,0,621019.0000000,9773790.0000000,-79.9117966,-2.0462000
853,0,621020.0000000,9773790.0000000,-79.9117966,-2.0462000
854,0,621021.0000000,9773790.0000000,-79.9117966,-2.0462000
855,0,621022.0000000,9773790.0000000,-79.9117966,-2.0462000
856,0,621023.0000000,9773790.0000000,-79.9117966,-2.0462000
857,0,621024.0000000,9773790.0000000,-79.9117966,-2.0462000
858,0,621025.0000000,9773790.0000000,-79.9117966,-2.0462000
859,0,621026.0000000,9773790.0000000,-79.9116974,-2.0462000
860,0,621027.0000000,9773790.0000000,-79.9116974,-2.0462000
861,0,621028.0000000,9773790.0000000,-79.9116974,-2.0462000
862,0,621029.0000000,9773790.0000000,-79.9116974,-2.0462000
863,0,621030.0000000,9773790.0000000,-79.9116974,-2.0462000
864,0,621031.0000000,9773790.0000000,-79.9116974,-2.0462000
865,0,621032.0000000,9773790.0000000,-79.9116974,-2.0462000
866,0,621033.0000000,9773790.0000000,-79.9116974,-2.0462000
867,0,621034.0000000,9773790.0000000,-79.9116974,-2.0462000
868,0,621035.0000000,9773790.0000000,-79.9116974,-2.0462000
869,0,621036.0000000,9773790.0000000,-79.9116974,-2.0462000
870,0,621037.0000000,9773790.0000000,-79.9115982,-2.0462000
871,0,621038.0000000,9773790.0000000,-79.9115982,-2.0462000
872,0,621039.0000000,9773790.0000000,-79.9115982,-2.0462000
873,0,621040.0000000,9773790.0000000,-79.9115982,-2.0462000
874,0,621041.0000000,9773790.0000000,-79.9115982,-2.0462000
875,0,621042.0000000,9773790.0000000,-79.9115982,-2.0462000
876,0,621043.0000000,9773790.0000000,-79.9115982,-2.0462000
877,0,621044.0000000,9773790.0000000,-79.9115982,-2.0462000
878,0,621045.0000000,9773790.0000000,-79.9115982,-2.0462000
879,0,621046.0000000,9773790.0000000,-79.9115982,-2.0462000
880,0,621047.0000000,9773790.0000000,-79.9115982,-2.0462000
881,0,621048.0000000,9773790.0000000,-79.9114990,-2.0462000
882,0,621049.0000000,9773790.0000000,-79.9114990,-2.0462000
883,0,621050.0000000,9773790.0000000,-79.9114990,-2.0462000
884,0,621016.0000000,9773790.0000000,-79.9117966,-2.0461900
885,0,621017.0000000,9773790.0000000,-79.9117966,-2.0461900
886,0,621018.0000000,9773790.0000000,-79.9117966,-2.0461900
887,0,621019.0000000,9773790.0000000,-79.9117966,-2.0461900
888,0,621020.0000000,9773790.0000000,-79.9117966,-2.0461900
889,0,621021.0000000,9773790.0000000,-79.9117966,-2.0461900
890,0,621022.0000000,9773790.0000000,-79.9117966,-2.0461900
891,0,621023.0000000,9773790.0000000,-79.9117966,-2.0461900
892,0,621024.0000000,9773790.0000000,-79.9117966,-2.0461900
893,0,621025.0000000,9773790.0000000,-79.9117966,-2.0461900
894,0,621026.0000000,9773790.0000000,-79.9116974,-2.0461900
895,0,621027.0000000,9773790.0000000,-79.9116974,-2.0461900
896,0,621028.0000000,9773790.0000000,-79.9116974,-2.0461900
897,0,621029.0000000,9773790.0000000,-79.9116974,-2.0461900
898,0,621030.0000000,9773790.0000000,-79.9116974,-2.0461900
899,0,621031.0000000,9773790.0000000,-79.9116974,-2.0461900
900,0,621032.0000000,9773790.0000000,-79.9116974,-2.0461900
901,0,621033.0000000,9773790.0000000,-79.9116974,-2.0461900
902,0,621034.0000000,9773790.0000000,-79.9116974,-2.0461900
903,0,621035.0000000,9773790.0000000,-79.9116974,-2.0461900
904,0,621036.0000000,9773790.0000000,-79.9116974,-2.0461900
905,0,621037.0000000,9773790.0000000,-79.9115982,-2.0461900
906,0,621038.0000000,9773790.0000000,-79.9115982,-2.0461900
907,0,621039.0000000,9773790.0000000,-79.9115982,-2.0461900
908,0,621040.0000000,9773790.0000000,-79.9115982,-2.0461900
909,0,621041.0000000,9773790.0000000,-79.9115982,-2.0461900
910,0,621042.0000000,9773790.0000000,-79.9115982,-2.0461900
911,0,621043.0000000,9773790.0000000,-79.9115982,-2.0461900
912,0,621044.0000000,9773790.0000000,-79.9115982,-2.0461900
913,0,621045.0000000,9773790.0000000,-79.9115982,-2.0461900
914,0,621046.0000000,9773790.0000000,-79.9115982,-2.0461900
915,0,621047.0000000,9773790.0000000,-79.9115982,-2.0461900
916,0,621048.0000000,9773790.0000000,-79.9114990,-2.0461900
917,0,621049.0000000,9773790.0000000,-79.9114990,-2.0461900
918,0,621050.0000000,9773790.0000000,-79.9114990,-2.0461900
919,0,621016.0000000,9773790.0000000,-79.9117966,-2.0461800
920,0,621017.0000000,9773790.0000000,-79.9117966,-2.0461800
921,0,621018.0000000,9773790.0000000,-79.9117966,-2.0461800
922,0,621019.0000000,9773790.0000000,-79.9117966,-2.0461800
923,0,621020.0000000,9773790.0000000,-79.9117966,-2.0461800
924,0,621021.0000000,9773790.0000000,-79.9117966,-2.0461800
925,0,621022.0000000,9773790.0000000,-79.9117966,-2.0461800
926,0,621023.0000000,9773790.0000000,-79.9117966,-2.0461800
927,0,621024.0000000,9773790.0000000,-79.9117966,-2.0461800
928,0,621025.0000000,9773790.0000000,-79.9117966,-2.0461800
929,0,621026.0000000,9773790.0000000,-79.9116974,-2.0461800
930,0,621027.0000000,9773790.0000000,-79.9116974,-2.0461800
931,0,621028.0000000,9773790.0000000,-79.9116974,-2.0461800
932,0,621029.0000000,9773790.0000000,-79.9116974,-2.0461800
933,0,621030.0000000,9773790.0000000,-79.9116974,-2.0461800
934,0,621031.0000000,9773790.0000000,-79.9116974,-2.0461800
935,0,621032.0000000,9773790.0000000,-79.9116974,-2.0461800
936,0,621033.0000000,9773790.0000000,-79.9116974,-2.0461800
937,0,621034.0000000,9773790.0000000,-79.9116974,-2.0461800
938,0,621035.0000000,9773790.0000000,-79.9116974,-2.0461800
939,0,621036.0000000,9773790.0000000,-79.9116974,-2.0461800
940,0,621037.0000000,9773790.0000000,-79.9115982,-2.0461800
941,0,621038.0000000,9773790.0000000,-79.9115982,-2.0461800
942,0,621039.0000000,9773790.0000000,-79.9115982,-2.0461800
943,0,621040.0000000,9773790.0000000,-79.9115982,-2.0461800
944,0,621041.0000000,9773790.0000000,-79.9115982,-2.0461800
945,0,621042.0000000,9773790.0000000,-79.9115982,-2.0461800
946,0,621043.0000000,9773790.0000000,-79.9115982,-2.0461800
947,0,621044.0000000,9773790.0000000,-79.9115982,-2.0461800
948,0,621045.0000000,9773790.0000000,-79.9115982,-2.0461800
949,0,621046.0000000,9773790.0000000,-79.9115982,-2.0461800
950,0,621047.0000000,9773790.0000000,-79.9115982,-2.0461800
951,0,621048.0000000,9773790.0000000,-79.9114990,-2.0461800
952,0,621049.0000000,9773790.0000000,-79.9114990,-2.0461800
953,0,621050.0000000,9773790.0000000,-79.9114990,-2.0461800
954,0,621016.0000000,9773790.0000000,-79.9117966,-2.0461700
955,0,621017.0000000,9773790.0000000,-79.9117966,-2.0461700
956,0,621018.0000000,9773790.0000000,-79.9117966,-2.0461700
957,0,621019.0000000,9773790.0000000,-79.9117966,-2.0461700
958,0,621020.0000000,9773790.0000000,-79.9117966,-2.0461700
959,0,621021.0000000,9773790.0000000,-79.9117966,-2.0461700
960,0,621022.0000000,9773790.0000000,-79.9117966,-2.0461700
961,0,621023.0000000,9773790.0000000,-79.9117966,-2.0461700
962,0,621024.0000000,9773790.0000000,-79.9117966,-2.0461700
963,0,621025.0000000,9773790.0000000,-79.9117966,-2.0461700
964,0,621026.0000000,9773790.0000000,-79.9116974,-2.0461700
965,0,621027.0000000,9773790.0000000,-79.9116974,-2.0461700
966,0,621028.0000000,9773790.0000000,-79.9116974,-2.0461700
967,0,621029.0000000,9773790.0000000,-79.9116974,-2.0461700
968,0,621030.0000000,9773790.0000000,-79.9116974,-2.0461700
969,0,621031.0000000,9773790.0000000,-79.9116974,-2.0461700
970,0,621032.0000000,9773790.0000000,-79.9116974,-2.0461700
971,0,621033.0000000,9773790.0000000,-79.9116974,-2.0461700
972,0,621034.0000000,9773790.0000000,-79.9116974,-2.0461700
973,0,621035.0000000,9773790.0000000,-79.9116974,-2.0461700
974,0,621036.0000000,9773790.0000000,-79.9116974,-2.0461700
975,0,621037.0000000,9773790.0000000,-79.9115982,-2.0461700
976,0,621038.0000000,9773790.0000000,-79.9115982,-2.0461700
977,0,621039.0000000,9773790.0000000,-79.9115982,-2.0461700
978,0,621040.0000000,9773790.0000000,-79.9115982,-2.0461700
979,0,621041.0000000,9773790.0000000,-79.9115982,-2.0461700
980,0,621042.0000000,9773790.0000000,-79.9115982,-2.0461700
981,0,621043.0000000,9773790.0000000,-79.9115982,-2.0461700
982,0,621044.0000000,9773790.0000000,-79.9115982,-2.0461700
983,0,621045.0000000,9773790.0000000,-79.9115982,-2.0461700
984,0,621046.0000000,9773790.0000000,-79.9115982,-2.0461700
985,0,621047.0000000,9773790.0000000,-79.9115982,-2.0461700
986,0,621048.0000000,9773790.0000000,-79.9114990,-2.0461700
987,0,621049.0000000,9773790.0000000,-79.9114990,-2.0461700
988,0,621050.0000000,9773790.0000000,-79.9114990,-2.0461700
989,0,621016.0000000,9773800.0000000,-79.9117966,-2.0461600
990,0,621017.0000000,9773800.0000000,-79.9117966,-2.0461600
991,0,621018.0000000,9773800.0000000,-79.9117966,-2.0461600
992,0,621019.0000000,9773800.0000000,-79.9117966,-2.0461600
993,0,621020.0000000,9773800.0000000,-79.9117966,-2.0461600
994,0,621021.0000000,9773800.0000000,-79.9117966,-2.0461600
995,0,621022.0000000,9773800.0000000,-79.9117966,-2.0461600
996,0,621023.0000000,9773800.0000000,-79.9117966,-2.0461600
997,0,621024.0000000,9773800.0000000,-79.9117966,-2.0461600
998,0,621025.0000000,9773800.0000000,-79.9117966,-2.0461600
999,0,621026.0000000,9773800.0000000,-79.9116974,-2.0461600
1000,0,621027.0000000,9773800.0000000,-79.9116974,-2.0461600
1001,0,621028.0000000,9773800.0000000,-79.9116974,-2.0461600
1002,0,621029.0000000,9773800.0000000,-79.9116974,-2.0461600
1003,0,621030.0000000,9773800.0000000,-79.9116974,-2.0461600
1004,0,621031.0000000,9773800.0000000,-79.9116974,-2.0461600
1005,0,621032.0000000,9773800.0000000,-79.9116974,-2.0461600
1006,0,621033.0000000,9773800.0000000,-79.9116974,-2.0461600
1007,0,621034.0000000,9773800.0000000,-79.9116974,-2.0461600
1008,0,621035.0000000,9773800.0000000,-79.9116974,-2.0461600
1009,0,621036.0000000,9773800.0000000,-79.9116974,-2.0461600
1010,0,621037.0000000,9773800.0000000,-79.9115982,-2.0461600
1011,0,621038.0000000,9773800.0000000,-79.9115982,-2.0461600
1012,0,621039.0000000,9773800.0000000,-79.9115982,-2.0461600
1013,0,621040.0000000,9773800.0000000,-79.9115982,-2.0461600
1014,0,621041.0000000,9773800.0000000,-79.9115982,-2.0461600
1015,0,621042.0000000,9773800.0000000,-79.9115982,-2.0461600
1016,0,621043.0000000,9773800.0000000,-79.9115982,-2.0461600
1017,0,621044.0000000,9773800.0000000,-79.9115982,-2.0461600
1018,0,621045.0000000,9773800.0000000,-79.9115982,-2.0461600
1019,0,621046.0000000,9773800.0000000,-79.9115982,-2.0461600
1020,0,621047.0000000,9773800.0000000,-79.9115982,-2.0461600
1021,0,621048.0000000,9773800.0000000,-79.9114990,-2.0461600
1022,0,621049.0000000,9773800.0000000,-79.9114990,-2.0461600
1023,0,621050.0000000,9773800.0000000,-79.9114990,-2.0461600
1024,0,621016.0000000,9773800.0000000,-79.9117966,-2.0461600
1025,0,621017.0000000,9773800.0000000,-79.9117966,-2.0461600
1026,0,621018.0000000,9773800.0000000,-79.9117966,-2.0461600
1027,0,621019.0000000,9773800.0000000,-79.9117966,-2.0461600
1028,0,621020.0000000,9773800.0000000,-79.9117966,-2.0461600
1029,0,621021.0000000,9773800.0000000,-79.9117966,-2.0461600
1030,0,621022.0000000,9773800.0000000,-79.9117966,-2.0461600
1031,0,621023.0000000,9773800.0000000,-79.9117966,-2.0461600
1032,0,621024.0000000,9773800.0000000,-79.9117966,-2.0461600
1033,0,621025.0000000,9773800.0000000,-79.9117966,-2.0461600
1034,0,621026.0000000,9773800.0000000,-79.9116974,-2.0461600
1035,0,621027.0000000,9773800.0000000,-79.9116974,-2.0461600
1036,0,621028.0000000,9773800.0000000,-79.9116974,-2.0461600
1037,0,621029.0000000,9773800.0000000,-79.9116974,-2.0461600
1038,0,621030.0000000,9773800.0000000,-79.9116974,-2.0461600
1039,0,621031.0000000,9773800.0000000,-79.9116974,-2.0461600
1040,0,621032.0000000,9773800.0000000,-79.9116974,-2.0461600
1041,0,621033.0000000,9773800.0000000,-79.9116974,-2.0461600
1042,0,621034.0000000,9773800.0000000,-79.9116974,-2.0461600
1043,0,621035.0000000,9773800.0000000,-79.9116974,-2.0461600
1044,0,621036.0000000,9773800.0000000,-79.9116974,-2.0461600
1045,0,621037.0000000,9773800.0000000,-79.9115982,-2.0461600
1046,0,621038.0000000,9773800.0000000,-79.9115982,-2.0461600
1047,0,621039.0000000,9773800.0000000,-79.9115982,-2.0461600
1048,0,621040.0000000,9773800.0000000,-79.9115982,-2.0461600
1049,0,621041.0000000,9773800.0000000,-79.9115982,-2.0461600
1050,0,621042.0000000,9773800.0000000,-79.9115982,-2.0461600
1051,0,621043.0000000,9773800.0000000,-79.9115982,-2.0461600
1052,0,621044.0000000,9773800.0000000,-79.9115982,-2.0461600
1053,0,621045.0000000,9773800.0000000,-79.9115982,-2.0461600
1054,0,621046.0000000,9773800.0000000,-79.9115982,-2.0461600
1055,0,621047.0000000,9773800.0000000,-79.9115982,-2.0461600
1056,0,621048.0000000,9773800.0000000,-79.9114990,-2.0461600
1057,0,621049.0000000,9773800.0000000,-79.9114990,-2.0461600
1058,0,621050.0000000,9773800.0000000,-79.9114990,-2.0461600
1059,0,621016.0000000,9773800.0000000,-79.9117966,-2.0461500
1060,0,621017.0000000,9773800.0000000,-79.9117966,-2.0461500
1061,0,621018.0000000,9773800.0000000,-79.9117966,-2.0461500
1062,0,621019.0000000,9773800.0000000,-79.9117966,-2.0461500
1063,0,621020.0000000,9773800.0000000,-79.9117966,-2.0461500
1064,0,621021.0000000,9773800.0000000,-79.9117966,-2.0461500
1065,0,621022.0000000,9773800.0000000,-79.9117966,-2.0461500
1066,0,621023.0000000,9773800.0000000,-79.9117966,-2.0461500
1067,0,621024.0000000,9773800.0000000,-79.9117966,-2.0461500
1068,0,621025.0000000,9773800.0000000,-79.9117966,-2.0461500
1069,0,621026.0000000,9773800.0000000,-79.9116974,-2.0461500
1070,0,621027.0000000,9773800.0000000,-79.9116974,-2.0461500
1071,0,621028.0000000,9773800.0000000,-79.9116974,-2.0461500
1072,0,621029.0000000,9773800.0000000,-79.9116974,-2.0461500
1073,0,621030.0000000,9773800.0000000,-79.9116974,-2.0461500
1074,0,621031.0000000,9773800.0000000,-79.9116974,-2.0461500
1075,0,621032.0000000,9773800.0000000,-79.9116974,-2.0461500
1076,0,621033.0000000,9773800.0000000,-79.9116974,-2.0461500
1077,0,621034.0000000,9773800.0000000,-79.9116974,-2.0461500
1078,0,621035.0000000,9773800.0000000,-79.9116974,-2.0461500
1079,0,621036.0000000,9773800.0000000,-79.9116974,-2.0461500
1080,0,621037.0000000,9773800.0000000,-79.9115982,-2.0461500
1081,0,621038.0000000,9773800.0000000,-79.9115982,-2.0461500
1082,0,621039.0000000,9773800.0000000,-79.9115982,-2.0461500
1083,0,621040.0000000,9773800.0000000,-79.9115982,-2.0461500
1084,0,621041.0000000,9773800.0000000,-79.9115982,-2.0461500
1085,0,621042.0000000,9773800.0000000,-79.9115982,-2.0461500
1086,0,621043.0000000,9773800.0000000,-79.9115982,-2.0461500
1087,0,621044.0000000,9773800.0000000,-79.9115982,-2.0461500
1088,0,621045.0000000,9773800.0000000,-79.9115982,-2.0461500
1089,0,621046.0000000,9773800.0000000,-79.9115982,-2.0461500
1090,0,621047.0000000,9773800.0000000,-79.9115982,-2.0461500
1091,0,621048.0000000,9773800.0000000,-79.9114990,-2.0461500
1092,0,621049.0000000,9773800.0000000,-79.9114990,-2.0461500
1093,0,621050.0000000,9773800.0000000,-79.9114990,-2.0461500
1094,0,621016.0000000,9773800.0000000,-79.9117966,-2.0461400
1095,0,621017.0000000,9773800.0000000,-79.9117966,-2.0461400
1096,0,621018.0000000,9773800.0000000,-79.9117966,-2.0461400
1097,0,621019.0000000,9773800.0000000,-79.9117966,-2.0461400
1098,0,621020.0000000,9773800.0000000,-79.9117966,-2.0461400
1099,0,621021.0000000,9773800.0000000,-79.9117966,-2.0461400
1100,0,621022.0000000,9773800.0000000,-79.9117966,-2.0461400
1101,0,621023.0000000,9773800.0000000,-79.9117966,-2.0461400
1102,0,621024.0000000,9773800.0000000,-79.9117966,-2.0461400
1103,0,621025.0000000,9773800.0000000,-79.9117966,-2.0461400
1104,0,621026.0000000,9773800.0000000,-79.9116974,-2.0461400
1105,0,621027.0000000,9773800.0000000,-79.9116974,-2.0461400
1106,0,621028.0000000,9773800.0000000,-79.9116974,-2.0461400
1107,0,621029.0000000,9773800.0000000,-79.9116974,-2.0461400
1108,0,621030.0000000,9773800.0000000,-79.9116974,-2.0461400
1109,0,621031.0000000,9773800.0000000,-79.9116974,-2.0461400
1110,0,621032.0000000,9773800.0000000,-79.9116974,-2.0461400
1111,0,621033.0000000,9773800.0000000,-79.9116974,-2.0461400
1112,0,621034.0000000,9773800.0000000,-79.9116974,-2.0461400
1113,0,621035.0000000,9773800.0000000,-79.9116974,-2.0461400
1114,0,621036.0000000,9773800.0000000,-79.9116974,-2.0461400
1115,0,621037.0000000,9773800.0000000,-79.9115982,-2.0461400
1116,0,621038.0000000,9773800.0000000,-79.9115982,-2.0461400
1117,0,621039.0000000,9773800.0000000,-79.9115982,-2.0461400
1118,0,621040.0000000,9773800.0000000,-79.9115982,-2.0461400
1119,0,621041.0000000,9773800.0000000,-79.9115982,-2.0461400
1120,0,621042.0000000,9773800.0000000,-79.9115982,-2.0461400
1121,0,621043.0000000,9773800.0000000,-79.9115982,-2.0461400
1122,0,621044.0000000,9773800.0000000,-79.9115982,-2.0461400
1123,0,621045.0000000,9773800.0000000,-79.9115982,-2.0461400
1124,0,621046.0000000,9773800.0000000,-79.9115982,-2.0461400
1125,0,621047.0000000,9773800.0000000,-79.9115982,-2.0461400
1126,0,621048.0000000,9773800.0000000,-79.9114990,-2.0461400
1127,0,621049.0000000,9773800.0000000,-79.9114990,-2.0461400
1128,0,621050.0000000,9773800.0000000,-79.9114990,-2.0461400
1129,0,621016.0000000,9773800.0000000,-79.9117966,-2.0461299
1130,0,621017.0000000,9773800.0000000,-79.9117966,-2.0461299
1131,0,621018.0000000,9773800.0000000,-79.9117966,-2.0461299
1132,0,621019.0000000,9773800.0000000,-79.9117966,-2.0461299
1133,0,621020.0000000,9773800.0000000,-79.9117966,-2.0461299
1134,0,621021.0000000,9773800.0000000,-79.9117966,-2.0461299
1135,0,621022.0000000,9773800.0000000,-79.9117966,-2.0461299
1136,0,621023.0000000,9773800.0000000,-79.9117966,-2.0461299
1137,0,621024.0000000,9773800.0000000,-79.9117966,-2.0461299
1138,0,621025.0000000,9773800.0000000,-79.9117966,-2.0461299
1139,0,621026.0000000,9773800.0000000,-79.9116974,-2.0461299
1140,0,621027.0000000,9773800.0000000,-79.9116974,-2.0461299
1141,0,621028.0000000,9773800.0000000,-79.9116974,-2.0461299
1142,0,621029.0000000,9773800.0000000,-79.9116974,-2.0461299
1143,0,621030.0000000,9773800.0000000,-79.9116974,-2.0461299
1144,0,621031.0000000,9773800.0000000,-79.9116974,-2.0461299
1145,0,621032.0000000,9773800.0000000,-79.9116974,-2.0461299
1146,0,621033.0000000,9773800.0000000,-79.9116974,-2.0461299
1147,0,621034.0000000,9773800.0000000,-79.9116974,-2.0461299
1148,0,621035.0000000,9773800.0000000,-79.9116974,-2.0461299
1149,0,621036.0000000,9773800.0000000,-79.9116974,-2.0461299
1150,0,621037.0000000,9773800.0000000,-79.9115982,-2.0461299
1151,0,621038.0000000,9773800.0000000,-79.9115982,-2.0461299
1152,0,621039.0000000,9773800.0000000,-79.9115982,-2.0461299
1153,0,621040.0000000,9773800.0000000,-79.9115982,-2.0461299
1154,0,621041.0000000,9773800.0000000,-79.9115982,-2.0461299
1155,0,621042.0000000,9773800.0000000,-79.9115982,-2.0461299
1156,0,621043.0000000,9773800.0000000,-79.9115982,-2.0461299
1157,0,621044.0000000,9773800.0000000,-79.9115982,-2.0461299
1158,0,621045.0000000,9773800.0000000,-79.9115982,-2.0461299
1159,0,621046.0000000,9773800.0000000,-79.9115982,-2.0461299
1160,0,621047.0000000,9773800.0000000,-79.9115982,-2.0461299
1161,0,621048.0000000,9773800.0000000,-79.9114990,-2.0461299
1162,0,621049.0000000,9773800.0000000,-79.9114990,-2.0461299
1163,0,621050.0000000,9773800.0000000,-79.9114990,-2.0461299
1164,0,621016.0000000,9773800.0000000,-79.9117966,-2.0461199
1165,0,621017.0000000,9773800.0000000,-79.9117966,-2.0461199
1166,0,621018.0000000,9773800.0000000,-79.9117966,-2.0461199
1167,0,621019.0000000,9773800.0000000,-79.9117966,-2.0461199
1168,0,621020.0000000,9773800.0000000,-79.9117966,-2.0461199
1169,0,621021.0000000,9773800.0000000,-79.9117966,-2.0461199
1170,0,621022.0000000,9773800.0000000,-79.9117966,-2.0461199
1171,0,621023.0000000,9773800.0000000,-79.9117966,-2.0461199
1172,0,621024.0000000,9773800.0000000,-79.9117966,-2.0461199
1173,0,621025.0000000,9773800.0000000,-79.9117966,-2.0461199
1174,0,621026.0000000,9773800.0000000,-79.9116974,-2.0461199
1175,0,621027.0000000,9773800.0000000,-79.9116974,-2.0461199
1176,0,621028.0000000,9773800.0000000,-79.9116974,-2.0461199
1177,0,621029.0000000,9773800.0000000,-79.9116974,-2.0461199
1178,0,621030.0000000,9773800.0000000,-79.9116974,-2.0461199
1179,0,621031.0000000,9773800.0000000,-79.9116974,-2.0461199
1180,0,621032.0000000,9773800.0000000,-79.9116974,-2.0461199
1181,0,621033.0000000,9773800.0000000,-79.9116974,-2.0461199
1182,0,621034.0000000,9773800.0000000,-79.9116974,-2.0461199
1183,0,621035.0000000,9773800.0000000,-79.9116974,-2.0461199
1184,0,621016.0000000,9773800.0000000,-79.9117966,-2.0461099
1185,0,621017.0000000,9773800.0000000,-79.9117966,-2.0461099
1186,0,621018.0000000,9773800.0000000,-79.9117966,-2.0461099
1187,0,621019.0000000,9773800.0000000,-79.9117966,-2.0461099
1188,0,621020.0000000,9773800.0000000,-79.9117966,-2.0461099
1189,0,621021.0000000,9773800.0000000,-79.9117966,-2.0461099
1190,0,621022.0000000,9773800.0000000,-79.9117966,-2.0461099
1191,0,621023.0000000,9773800.0000000,-79.9117966,-2.0461099
1192,0,621024.0000000,9773800.0000000,-79.9117966,-2.0461099
1193,0,621025.0000000,9773800.0000000,-79.9117966,-2.0461099
1194,0,621026.0000000,9773800.0000000,-79.9116974,-2.0461099
1195,0,621027.0000000,9773800.0000000,-79.9116974,-2.0461099
1196,0,621028.0000000,9773800.0000000,-79.9116974,-2.0461099
1197,0,621029.0000000,9773800.0000000,-79.9116974,-2.0461099
1198,0,621030.0000000,9773800.0000000,-79.9116974,-2.0461099
1199,0,621031.0000000,9773800.0000000,-79.9116974,-2.0461099
1200,0,621032.0000000,9773800.0000000,-79.9116974,-2.0461099
1201,0,621033.0000000,9773800.0000000,-79.9116974,-2.0461099
1202,0,621034.0000000,9773800.0000000,-79.9116974,-2.0461099
1203,0,621035.0000000,9773800.0000000,-79.9116974,-2.0461099
1204,0,621036.0000000,9773800.0000000,-79.9116974,-2.0461099
1205,0,621016.0000000,9773800.0000000,-79.9117966,-2.0460999
1206,0,621017.0000000,9773800.0000000,-79.9117966,-2.0460999
1207,0,621018.0000000,9773800.0000000,-79.9117966,-2.0460999
1208,0,621019.0000000,9773800.0000000,-79.9117966,-2.0460999
1209,0,621020.0000000,9773800.0000000,-79.9117966,-2.0460999
1210,0,621021.0000000,9773800.0000000,-79.9117966,-2.0460999
1211,0,621022.0000000,9773800.0000000,-79.9117966,-2.0460999
1212,0,621023.0000000,9773800.0000000,-79.9117966,-2.0460999
1213,0,621024.0000000,9773800.0000000,-79.9117966,-2.0460999
1214,0,621025.0000000,9773800.0000000,-79.9117966,-2.0460999
1215,0,621026.0000000,9773800.0000000,-79.9116974,-2.0460999
1216,0,621027.0000000,9773800.0000000,-79.9116974,-2.0460999
1217,0,621028.0000000,9773800.0000000,-79.9116974,-2.0460999
1218,0,621029.0000000,9773800.0000000,-79.9116974,-2.0460999
1219,0,621030.0000000,9773800.0000000,-79.9116974,-2.0460999
1220,0,621031.0000000,9773800.0000000,-79.9116974,-2.0460999
1221,0,621032.0000000,9773800.0000000,-79.9116974,-2.0460999
1222,0,621033.0000000,9773800.0000000,-79.9116974,-2.0460999
1223,0,621034.0000000,9773800.0000000,-79.9116974,-2.0460999
1224,0,621035.0000000,9773800.0000000,-79.9116974,-2.0460999
1225,0,621036.0000000,9773800.0000000,-79.9116974,-2.0460999
1226,0,621016.0000000,9773800.0000000,-79.9117966,-2.0460899
1227,0,621017.0000000,9773800.0000000,-79.9117966,-2.0460899
1228,0,621018.0000000,9773800.0000000,-79.9117966,-2.0460899
1229,0,621019.0000000,9773800.0000000,-79.9117966,-2.0460899
1230,0,621020.0000000,9773800.0000000,-79.9117966,-2.0460899
1231,0,621021.0000000,9773800.0000000,-79.9117966,-2.0460899
1232,0,621022.0000000,9773800.0000000,-79.9117966,-2.0460899
1233,0,621023.0000000,9773800.0000000,-79.9117966,-2.0460899
1234,0,621024.0000000,9773800.0000000,-79.9117966,-2.0460899
1235,0,621025.0000000,9773800.0000000,-79.9117966,-2.0460899
1236,0,621026.0000000,9773800.0000000,-79.9116974,-2.0460899
1237,0,621027.0000000,9773800.0000000,-79.9116974,-2.0460899
1238,0,621028.0000000,9773800.0000000,-79.9116974,-2.0460899
1239,0,621029.0000000,9773800.0000000,-79.9116974,-2.0460899
1240,0,621030.0000000,9773800.0000000,-79.9116974,-2.0460899
1241,0,621031.0000000,9773800.0000000,-79.9116974,-2.0460899
1242,0,621032.0000000,9773800.0000000,-79.9116974,-2.0460899
1243,0,621033.0000000,9773800.0000000,-79.9116974,-2.0460899
1244,0,621034.0000000,9773800.0000000,-79.9116974,-2.0460899
1245,0,621035.0000000,9773800.0000000,-79.9116974,-2.0460899
1246,0,621036.0000000,9773800.0000000,-79.9116974,-2.0460899
1247,0,621016.0000000,9773800.0000000,-79.9117966,-2.0460801
1248,0,621017.0000000,9773800.0000000,-79.9117966,-2.0460801
1249,0,621018.0000000,9773800.0000000,-79.9117966,-2.0460801
1250,0,621019.0000000,9773800.0000000,-79.9117966,-2.0460801
1251,0,621020.0000000,9773800.0000000,-79.9117966,-2.0460801
1252,0,621021.0000000,9773800.0000000,-79.9117966,-2.0460801
1253,0,621022.0000000,9773800.0000000,-79.9117966,-2.0460801
1254,0,621023.0000000,9773800.0000000,-79.9117966,-2.0460801
1255,0,621024.0000000,9773800.0000000,-79.9117966,-2.0460801
1256,0,621025.0000000,9773800.0000000,-79.9117966,-2.0460801
1257,0,621026.0000000,9773800.0000000,-79.9116974,-2.0460801
